Fix Mode,SV in Fix,Week Num,Time of Week (0.01s),Latitude (1E-7 deg),Longitude (1E-7 deg),Height Above Ellipsoid (0.01 m),Height Above Sea Level (0.01 m),Geometric Dilution of Precision (0.01),Position Dilution of Precision (0.01),Horizontal Dilution of Precision (0.01),Vertical Dilution of Precision (0.01),Time Dilution of Precision (0.01),ECEF X (0.01 m),ECEF Y (0.01 m),ECEF Z (0.01 m),ECEF-VX (0.01m/s),ECEF-VY (0.01m/s),ECEF-VZ (0.01m/s),Raw Range,Frequency Offset,Target ID
2,8,2155,50495699,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50495709,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50495719,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50495729,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50495739,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50495749,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50495759,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50495759,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
,,,50495791.49,,,,,,,,,,,,,,,,22752,1288,74
,,,50495973.07,,,,,,,,,,,,,,,,219931,1048200,76
,,,50496145.37,,,,,,,,,,,,,,,,191488,1080,77
,,,50496317.74,,,,,,,,,,,,,,,,109214,408,78
2,8,2155,50496399,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50496409,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50496419,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50496429,374004593,-1221729509,11920,15150,314,271,133,236,159,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50496439,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50496449,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50496459,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50496459,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
,,,50496492.54,,,,,,,,,,,,,,,,22753,1288,74
,,,50496673.06,,,,,,,,,,,,,,,,219983,1048216,76
,,,50496845.46,,,,,,,,,,,,,,,,191419,1080,77
,,,50497017.76,,,,,,,,,,,,,,,,109230,408,78
2,8,2155,50497099,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497109,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497119,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497129,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497139,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497149,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497159,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497159,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
,,,50497191.32,,,,,,,,,,,,,,,,22779,1272,74
,,,50497373.96,,,,,,,,,,,,,,,,219936,1048248,76
,,,50497546.38,,,,,,,,,,,,,,,,191492,1064,77
,,,50497718.73,,,,,,,,,,,,,,,,109163,408,78
2,8,2155,50497799,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497809,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497819,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497829,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497839,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497849,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497859,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50497859,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
,,,50497892.27,,,,,,,,,,,,,,,,22769,1272,74
,,,50498073.16,,,,,,,,,,,,,,,,219944,1048264,76
,,,50498245.68,,,,,,,,,,,,,,,,191450,1112,77
,,,50498418.14,,,,,,,,,,,,,,,,109214,424,78
2,8,2155,50498499,374004593,-1221729509,11920,15150,314,271,133,235,159,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50498509,374004593,-1221729509,11920,15150,314,271,133,235,159,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50498519,374004593,-1221729509,11920,15150,314,271,133,235,159,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50498529,374004593,-1221729509,11920,15150,314,271,133,235,159,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50498539,374004593,-1221729509,11920,15150,314,271,133,235,159,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50498549,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50498559,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50498559,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
,,,50498591.59,,,,,,,,,,,,,,,,22739,1272,74
,,,50498773,,,,,,,,,,,,,,,,220004,1048216,76
,,,50498947.78,,,,,,,,,,,,,,,,191447,1112,77
,,,50499120.24,,,,,,,,,,,,,,,,109200,392,78
2,8,2155,50499409,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50499419,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50499429,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50499439,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50499449,374004593,-1221729509,11920,15150,316,272,136,236,160,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50499459,374004593,-1221729509,11920,15150,316,272,136,236,160,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50499469,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50499469,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
,,,50499509.77,,,,,,,,,,,,,,,,22754,1272,74
,,,50499690.32,,,,,,,,,,,,,,,,219985,1048264,76
,,,50499865.09,,,,,,,,,,,,,,,,191365,1176,77
,,,50500038.58,,,,,,,,,,,,,,,,109207,440,78
2,8,2155,50500119,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500129,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500139,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500149,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500159,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500169,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500179,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500179,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
,,,50500211.02,,,,,,,,,,,,,,,,22714,1272,74
,,,50500391.16,,,,,,,,,,,,,,,,219931,1048216,76
,,,50500564.86,,,,,,,,,,,,,,,,191526,1160,77
,,,50500737.09,,,,,,,,,,,,,,,,109222,392,78
2,8,2155,50500819,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500829,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500839,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500849,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500859,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500869,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500879,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50500879,374004593,-1221729509,11920,15150,269,229,115,198,140,-270137011,-429419750,385286598,0,0,0,,,
,,,50500910.88,,,,,,,,,,,,,,,,22793,1272,74
,,,50501091.54,,,,,,,,,,,,,,,,220003,1048184,76
,,,50501265.06,,,,,,,,,,,,,,,,191265,1208,77
,,,50501438.47,,,,,,,,,,,,,,,,109188,408,78
2,8,2155,50501519,374004593,-1221729509,11920,15150,269,229,116,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50501529,374004593,-1221729509,11920,15150,269,229,116,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50501539,374004593,-1221729509,11920,15150,269,229,116,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50501549,374004593,-1221729509,11920,15150,269,229,116,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50501559,374004593,-1221729509,11920,15150,269,229,116,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50501569,374004593,-1221729509,11920,15150,269,229,116,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50501579,374004593,-1221729509,11920,15150,269,229,116,198,140,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50501579,374004593,-1221729509,11920,15150,269,229,116,198,140,-270137011,-429419750,385286598,0,0,0,,,
,,,50501612.13,,,,,,,,,,,,,,,,22723,1256,74
,,,50501793.09,,,,,,,,,,,,,,,,219989,1048184,76
,,,50501966.63,,,,,,,,,,,,,,,,191444,1208,77
,,,50502138.95,,,,,,,,,,,,,,,,109154,392,78
2,8,2155,50502219,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50502229,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50502239,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50502249,374004593,-1221729509,11920,15150,316,272,136,236,160,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50502259,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50502269,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50502279,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50502279,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
,,,50502312.44,,,,,,,,,,,,,,,,22725,1256,74
,,,50502493.2,,,,,,,,,,,,,,,,219909,1048184,76
,,,50502907.56,,,,,,,,,,,,,,,,191284,1176,77
,,,50503079.85,,,,,,,,,,,,,,,,109271,392,78
2,8,2155,50503159,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503169,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503179,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503189,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503199,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503209,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503219,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503219,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
,,,50503253.42,,,,,,,,,,,,,,,,22760,1240,74
,,,50503434.77,,,,,,,,,,,,,,,,219926,1048184,76
,,,50503607.06,,,,,,,,,,,,,,,,191283,1144,77
,,,50503780.64,,,,,,,,,,,,,,,,109160,408,78
2,8,2155,50503859,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503869,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503879,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503889,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503899,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503909,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503919,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50503919,374004593,-1221729509,11920,15150,273,233,118,200,143,-270137011,-429419750,385286598,0,0,0,,,
,,,50503954.13,,,,,,,,,,,,,,,,22796,1256,74
,,,50504135.25,,,,,,,,,,,,,,,,219983,1048168,76
,,,50504308.9,,,,,,,,,,,,,,,,191330,1160,77
,,,50504481.28,,,,,,,,,,,,,,,,109215,392,78
2,8,2155,50504559,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50504569,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50504579,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50504589,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50504599,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50504609,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50504619,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50504619,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
,,,50504654.92,,,,,,,,,,,,,,,,22760,1256,74
,,,50504835.18,,,,,,,,,,,,,,,,219896,1048184,76
,,,50505011.29,,,,,,,,,,,,,,,,191360,1192,77
,,,50505183.8,,,,,,,,,,,,,,,,109212,392,78
2,8,2155,50505259,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50505269,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50505279,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50505289,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50505299,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50505309,374004593,-1221729509,11920,15150,316,272,137,235,160,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50505319,374004593,-1221729509,11920,15150,316,272,137,235,160,-270137011,-429419750,385286598,0,0,0,,,
2,8,2155,50505319,374004593,-1221729509,11920,15150,316,272,137,235,160,-270137011,-429419750,385286598,0,0,0,,,
,,,50505358.53,,,,,,,,,,,,,,,,22759,1256,74
,,,50505538.68,,,,,,,,,,,,,,,,219978,1048184,76
,,,50505712.1,,,,,,,,,,,,,,,,191348,1176,77
,,,50505884.49,,,,,,,,,,,,,,,,109225,392,78
2,7,2155,50505959,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50505969,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50505979,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50505989,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50505999,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50506009,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50506019,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50506019,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
,,,50506058.05,,,,,,,,,,,,,,,,22796,1272,74
,,,50506238.31,,,,,,,,,,,,,,,,219985,1048168,76
,,,50506411.85,,,,,,,,,,,,,,,,191390,1160,77
,,,50506584.3,,,,,,,,,,,,,,,,109143,424,78
2,7,2155,50506659,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50506669,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50506679,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50506689,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50506699,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50506709,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50506719,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50506719,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
,,,50506757.83,,,,,,,,,,,,,,,,22768,1256,74
,,,50506938.01,,,,,,,,,,,,,,,,219910,1048152,76
,,,50507111.59,,,,,,,,,,,,,,,,191381,1192,77
,,,50507283.91,,,,,,,,,,,,,,,,109297,392,78
2,7,2155,50507359,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50507369,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50507379,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50507389,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50507399,374004593,-1221729509,11920,15150,316,272,137,235,160,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50507409,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50507419,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50507419,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
,,,50507457.54,,,,,,,,,,,,,,,,22718,1256,74
,,,50507638.31,,,,,,,,,,,,,,,,219996,1048152,76
,,,50507811.79,,,,,,,,,,,,,,,,191306,1176,77
,,,50507985.19,,,,,,,,,,,,,,,,109127,408,78
2,7,2155,50508059,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508069,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508079,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508089,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508099,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508109,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508119,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508119,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
,,,50508158.74,,,,,,,,,,,,,,,,22793,1272,74
,,,50508338.32,,,,,,,,,,,,,,,,219929,1048136,76
,,,50508511.89,,,,,,,,,,,,,,,,191431,1176,77
,,,50508684.24,,,,,,,,,,,,,,,,109166,440,78
2,7,2155,50508759,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508769,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508779,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508789,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508799,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508809,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
2,7,2155,50508819,374004593,-1221729509,11920,15150,274,233,118,200,144,-270137011,-429419750,385286598,0,0,0,,,
